"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250106","4호선","동대문","19511","20151","20250109",""
"20250106","4호선","혜화","31993","31896","20250109",""
"20250106","4호선","한성대입구(삼선교)","13026","12762","20250109",""
"20250106","4호선","성신여대입구(돈암)","21658","21604","20250109",""
"20250106","4호선","길음","21987","22014","20250109",""
"20250106","4호선","미아사거리","26916","26831","20250109",""
"20250106","4호선","미아(서울사이버대학)","15851","15772","20250109",""
"20250106","4호선","수유(강북구청)","34520","34894","20250109",""
"20250106","4호선","쌍문","30539","28776","20250109",""
"20250106","4호선","창동","27169","28546","20250109",""
"20250106","4호선","노원","20879","23579","20250109",""
"20250106","4호선","상계","20427","19249","20250109",""
"20250106","4호선","당고개","9587","8272","20250109",""
"20250106","3호선","오금","7320","6446","20250109",""
"20250106","3호선","경찰병원","8560","8579","20250109",""
"20250106","3호선","가락시장","9732","9570","20250109",""
"20250106","3호선","수서","19389","19718","20250109",""
"20250106","3호선","일원","12281","12012","20250109",""
"20250106","3호선","대청","11514","10734","20250109",""
"20250106","3호선","학여울","2154","2159","20250109",""
"20250106","3호선","대치","14024","13933","20250109",""
"20250106","3호선","도곡","6548","6584","20250109",""
"20250106","3호선","매봉","14256","13585","20250109",""
"20250106","3호선","양재(서초구청)","41449","43489","20250109",""
"20250106","3호선","남부터미널(예술의전당)","31234","31516","20250109",""
"20250106","3호선","교대(법원.검찰청)","17851","10406","20250109",""
"20250106","3호선","고속터미널","44372","41266","20250109",""
"20250106","3호선","잠원","5478","5180","20250109",""
"20250106","3호선","신사","30417","31181","20250109",""
"20250106","3호선","압구정","33508","35725","20250109",""
"20250106","3호선","옥수","9588","10124","20250109",""
"20250106","3호선","금호","8756","8265","20250109",""
"20250106","3호선","약수","13722","13355","20250109",""
"20250106","3호선","동대입구","8748","9391","20250109",""
"20250106","3호선","충무로","3","0","20250109",""
"20250106","3호선","을지로3가","12789","13247","20250109",""
"20250106","3호선","종로3가","11334","12644","20250109",""
"20250106","3호선","안국","25652","26418","20250109",""
"20250106","3호선","경복궁(정부서울청사)","22950","23024","20250109",""
"20250106","3호선","독립문","7397","7540","20250109",""
"20250106","3호선","무악재","4479","4448","20250109",""
"20250106","3호선","홍제","18054","17480","20250109",""
"20250106","3호선","녹번","16189","15147","20250109",""
"20250106","3호선","불광","16951","18079","20250109",""
"20250106","3호선","연신내","36284","34934","20250109",""
"20250106","3호선","구파발","23152","21937","20250109",""
"20250106","3호선","지축","8076","8135","20250109",""
"20250106","2호선","용두(동대문구청)","2691","2741","20250109",""
"20250106","2호선","신정네거리","10724","11200","20250109",""
"20250106","2호선","양천구청","7165","7708","20250109",""
"20250106","2호선","도림천","1444","1497","20250109",""
"20250106","2호선","신설동","3585","3679","20250109",""
"20250106","2호선","신답","1769","2020","20250109",""
"20250106","2호선","용답","2984","2950","20250109",""
"20250106","2호선","충정로(경기대입구)","10929","11520","20250109",""
"20250106","2호선","아현","11109","10698","20250109",""
"20250106","2호선","이대","15506","17226","20250109",""
"20250106","2호선","신촌","37582","38165","20250109",""
"20250106","2호선","홍대입구","63685","66999","20250109",""
"20250106","2호선","합정","30654","32654","20250109",""
"20250106","2호선","당산","19126","22212","20250109",""
"20250106","2호선","영등포구청","24729","25448","20250109",""
"20250106","2호선","문래","26295","26714","20250109",""
"20250106","2호선","신도림","51714","49241","20250109",""
"20250106","2호선","대림(구로구청)","25571","25878","20250109",""
"20250106","2호선","구로디지털단지","62558","62105","20250109",""
"20250106","2호선","신대방","26056","25046","20250109",""
"20250106","2호선","신림","56046","55454","20250109",""
"20250106","2호선","봉천","25777","24430","20250109",""
"20250106","2호선","서울대입구(관악구청)","47991","46864","20250109",""
"20250106","2호선","낙성대(강감찬)","28271","28049","20250109",""
"20250106","2호선","사당","49237","44424","20250109",""
"20250106","2호선","방배","17092","17368","20250109",""
"20250106","2호선","서초","23647","23230","20250109",""
"20250106","2호선","교대(법원.검찰청)","34346","40628","20250109",""
"20250106","2호선","역삼","60952","68052","20250109",""
"20250106","2호선","선릉","65602","57756","20250109",""
"20250106","2호선","삼성(무역센터)","57689","58737","20250109",""
"20250106","2호선","종합운동장","8155","10134","20250109",""
"20250106","2호선","잠실(송파구청)","75441","73702","20250109",""
"20250106","2호선","잠실나루","16556","16229","20250109",""
"20250106","2호선","강변(동서울터미널)","28508","25617","20250109",""
"20250106","2호선","구의(광진구청)","26918","26742","20250109",""
"20250106","2호선","건대입구","35317","36682","20250109",""
"20250106","2호선","성수","48878","52229","20250109",""
"20250106","2호선","뚝섬","25723","27084","20250109",""
"20250106","2호선","한양대","9961","10601","20250109",""
"20250106","2호선","왕십리(성동구청)","15474","14082","20250109",""
"20250106","2호선","상왕십리","15425","15265","20250109",""
"20250106","2호선","신당","15294","15611","20250109",""
"20250106","2호선","동대문역사문화공원(DDP)","13856","15879","20250109",""
"20250106","2호선","을지로4가","15029","14872","20250109",""
"20250106","2호선","을지로3가","25843","26176","20250109",""
"20250106","2호선","을지로입구","51885","54201","20250109",""
"20250106","2호선","시청","29292","28490","20250109",""
"20250106","1호선","동묘앞","7818","8009","20250109",""
"20250106","1호선","청량리(서울시립대입구)","22821","22520","20250109",""
"20250106","1호선","제기동","17469","17889","20250109",""
"20250106","1호선","신설동","14684","14262","20250109",""
"20250106","1호선","동대문","11415","10778","20250109",""
"20250106","1호선","종로5가","23970","23389","20250109",""
"20250106","1호선","종로3가","25397","23199","20250109",""
"20250106","1호선","종각","43037","42325","20250109",""
"20250106","1호선","시청","26923","26968","20250109",""
"20250106","1호선","서울역","66645","61151","20250109",""
"20250106","2호선","잠실새내","24749","24166","20250109",""
"20250106","2호선","강남","90671","88055","20250109",""
"20250106","중앙선","도심","2581","2041","20250109",""
"20250106","중앙선","덕소","5510","5494","20250109",""
"20250106","중앙선","양정","431","407","20250109",""
"20250106","중앙선","도농","9982","9248","20250109",""
"20250106","중앙선","구리","8318","8567","20250109",""
"20250106","중앙선","양원","3131","3110","20250109",""
"20250106","중앙선","망우","7410","7266","20250109",""
"20250106","중앙선","상봉","5802","5767","20250109",""
"20250106","중앙선","회기","24491","23710","20250109",""
"20250106","장항선","신창(순천향대)","1112","1207","20250109",""
"20250106","장항선","온양온천","4342","4339","20250109",""
"20250106","장항선","배방","1239","1144","20250109",""
"20250106","장항선","탕정","1777","1678","20250109",""
"20250106","장항선","아산","3432","3116","20250109",""
"20250106","장항선","쌍용(나사렛대)","2205","2147","20250109",""
"20250106","장항선","봉명","1516","1476","20250109",""
"20250106","일산선","대화","12067","9378","20250109",""
"20250106","일산선","주엽","9723","9846","20250109",""
"20250106","일산선","정발산","6765","6829","20250109",""
"20250106","일산선","마두","8546","8610","20250109",""
"20250106","일산선","백석","10562","10618","20250109",""
"20250106","일산선","대곡","7796","6961","20250109",""
"20250106","일산선","화정","17660","18070","20250109",""
"20250106","일산선","원당","11532","11008","20250109",""
"20250106","일산선","삼송","20125","19561","20250109",""
"20250106","일산선","지축","1","0","20250109",""
"20250106","일산선","원흥","11885","11604","20250109",""
"20250106","우이신설선","신설동","2501","2442","20250109",""
"20250106","우이신설선","보문","1763","1809","20250109",""
"20250106","우이신설선","성신여대입구(돈암)","3769","3968","20250109",""
"20250106","우이신설선","정릉","4667","4534","20250109",""
"20250106","우이신설선","북한산보국문","5979","5948","20250109",""
"20250106","우이신설선","솔샘","6268","6091","20250109",""
"20250106","우이신설선","삼양사거리","2586","2702","20250109",""
"20250106","우이신설선","삼양","2443","2482","20250109",""
"20250106","우이신설선","화계","3581","3402","20250109",""
"20250106","우이신설선","가오리","4367","4444","20250109",""
"20250106","5호선","방이","7739","8002","20250109",""
"20250107","경의선","백마","7348","7266","20250110",""
"20250107","경의선","풍산","6238","5915","20250110",""
"20250107","경의선","일산","10760","10823","20250110",""
"20250107","경의선","탄현","7842","7595","20250110",""
"20250107","경의선","야당","8060","8025","20250110",""
"20250107","경의선","운정","7155","6643","20250110",""
"20250107","경의선","금릉","5220","4981","20250110",""
"20250107","경의선","금촌","6256","6042","20250110",""
"20250107","경의선","월롱","2075","1730","20250110",""
"20250107","경의선","파주","1075","836","20250110",""
"20250107","경의선","문산","5135","5058","20250110",""
"20250107","경의선","임진강","11","8","20250110",""
"20250107","경의선","운천","1","3","20250110",""
"20250107","경인선","개봉","21665","21845","20250110",""
"20250107","경인선","오류동","11435","10798","20250110",""
"20250107","경인선","역곡","25714","26107","20250110",""
"20250107","경인선","부천","30421","30277","20250110",""
"20250107","경인선","송내","27082","26574","20250110",""
"20250107","경인선","부평","28166","29409","20250110",""
